"1527.42"
"1696.65"
"2037.85"
"2043.73"
"1900.87"
"2105.01"
"2487.87"
"2449.83"
"2262.19"
"2528.67"
"3012.81"
"3026.87"
"2851.11"
"3101.69"
"3600.22"
"3655.21"
"3515.66"
"3971.61"
"4594.02"
"4945.90"
"4458.61"
"5077.87"
"5845.24"
"6228.05"
"5792.95"
"6368.07"
"7275.85"
"7480.34"
"6780.22"
"7767.52"
"8902.73"
"9797.04"
"8877.65"
"10238.28"
"11542.05"
"10618.87"
"8334.63"
"9244.83"
"10411.33"
"10816.42"
"9995.76"
"10977.04"
"12086.46"
"13249.28"
"11954.23"
"13376.38"
"14732.93"
"15903.69"
"13024.80"
"14434.82"
"15745.58"
"16908.80"
"15182.78"
"16436.00"
"17715.79"
"18768.89"
"16370.00"
"17507.88"
"19003.47"
"20104.35"
"17311.39"
"19044.19"
"20544.00"
"22130.45"
"18467.91"
"19751.01"
"21788.59"
"23079.84"
"18885.12"
"20452.23"
"22235.12"
"24043.61"
"20586.12"
"21917.57"
"23718.22"
"25621.25"
"22474.46"
"24969.76"
"27196.84"
"29220.58"
"24608.60"
"26628.59"
"28346.03"
"30025.08"
"24865.96"
"23775.43"
"27786.26"
"31230.48"
"27939.81"
"31885.14"
"35358.52"
"40111.49"
"36398.50"
"36540.16"
"38245.09"
"42251.41"
