Дата,Индекс МосБиржи
2/21/2014,1487.64
2/20/2014,1480.99
2/19/2014,1485.60
2/18/2014,1504.24
2/17/2014,1507.49
2/14/2014,1494.32
2/13/2014,1478.77
2/12/2014,1496.03
2/11/2014,1483.57
2/10/2014,1476.28
2/7/2014,1478.48
2/6/2014,1465.18
2/5/2014,1456.00
2/4/2014,1442.02
2/3/2014,1442.52
1/31/2014,1453.55
1/30/2014,1463.60
1/29/2014,1463.03
1/28/2014,1468.34
1/27/2014,1478.87
1/24/2014,1492.86
1/23/2014,1494.68
1/22/2014,1498.73
1/21/2014,1504.68
1/20/2014,1495.94
1/17/2014,1486.88
1/16/2014,1480.73
1/15/2014,1486.51
1/14/2014,1470.65
1/13/2014,1477.56
1/10/2014,1469.19
1/9/2014,1465.74
1/8/2014,1462.67
1/6/2014,1466.15
12/31/2013,1504.08
12/30/2013,1504.08
12/27/2013,1494.83
12/26/2013,1501.47
12/25/2013,1501.12
12/24/2013,1507.87
12/23/2013,1507.83
12/20/2013,1497.31
12/19/2013,1499.42
12/18/2013,1488.17
12/17/2013,1479.39
12/16/2013,1470.22
12/13/2013,1452.76
12/12/2013,1449.74
12/11/2013,1464.67
12/10/2013,1464.14
12/9/2013,1465.70
12/6/2013,1448.67
12/5/2013,1429.25
12/4/2013,1439.26
12/3/2013,1448.84
12/2/2013,1473.26
11/29/2013,1479.35
11/28/2013,1479.46
11/27/2013,1475.42
11/26/2013,1484.37
11/25/2013,1502.41
11/22/2013,1504.10
11/21/2013,1494.07
11/20/2013,1508.52
11/19/2013,1511.19
11/18/2013,1510.61
11/15/2013,1493.79
11/14/2013,1490.89
11/13/2013,1466.82
11/12/2013,1500.41
11/11/2013,1483.46
11/8/2013,1489.55
11/7/2013,1509.25
11/6/2013,1499.95
11/5/2013,1505.94
11/1/2013,1515.15
10/31/2013,1510.21
10/30/2013,1516.00
10/29/2013,1516.17
10/28/2013,1511.51
10/25/2013,1504.48
10/24/2013,1502.46
10/23/2013,1507.26
10/22/2013,1528.76
10/21/2013,1533.61
10/18/2013,1533.35
10/17/2013,1512.32
10/16/2013,1531.57
10/15/2013,1531.67
10/14/2013,1510.20
10/11/2013,1513.03
10/10/2013,1516.73
10/9/2013,1501.01
10/8/2013,1505.14
10/7/2013,1480.20
10/4/2013,1474.21
10/3/2013,1456.49
10/2/2013,1454.29
10/1/2013,1471.73
9/30/2013,1462.82
9/27/2013,1471.89
9/26/2013,1485.14
9/25/2013,1479.59
9/24/2013,1464.72
9/23/2013,1467.62
9/20/2013,1476.73
9/19/2013,1487.19
9/18/2013,1464.95
9/17/2013,1473.03
9/16/2013,1470.48
9/13/2013,1440.74
9/12/2013,1450.23
9/11/2013,1454.12
9/10/2013,1453.57
9/9/2013,1451.54
9/6/2013,1423.40
9/5/2013,1422.40
9/4/2013,1375.66
9/3/2013,1373.82
9/2/2013,1367.53
8/30/2013,1364.65
8/29/2013,1371.89
8/28/2013,1369.64
8/27/2013,1374.21
8/26/2013,1387.06
8/23/2013,1393.21
8/22/2013,1396.65
8/21/2013,1376.60
8/20/2013,1377.28
8/19/2013,1382.32
8/16/2013,1380.31
8/15/2013,1391.37
8/14/2013,1423.87
8/13/2013,1407.86
8/12/2013,1388.36
8/9/2013,1382.72
8/8/2013,1362.38
8/7/2013,1362.91
8/6/2013,1364.65
8/5/2013,1391.75
8/2/2013,1392.15
8/1/2013,1398.46
7/31/2013,1375.79
7/30/2013,1387.31
7/29/2013,1398.30
7/26/2013,1403.14
7/25/2013,1401.88
7/24/2013,1407.41
7/23/2013,1417.34
7/22/2013,1415.52
7/19/2013,1421.67
7/18/2013,1416.63
7/17/2013,1431.80
7/16/2013,1410.10
7/15/2013,1403.56
7/12/2013,1398.22
7/11/2013,1368.11
7/10/2013,1333.71
7/9/2013,1345.73
7/8/2013,1348.88
7/5/2013,1342.72
7/4/2013,1349.21
7/3/2013,1333.35
7/2/2013,1337.92
6/28/2013,1330.46
6/27/2013,1313.23
6/26/2013,1320.39
6/25/2013,1297.59
6/24/2013,1290.26
6/21/2013,1298.89
6/20/2013,1297.01
6/19/2013,1323.57
6/18/2013,1335.14
6/17/2013,1325.27
6/14/2013,1299.61
6/13/2013,1281.89
6/11/2013,1301.31
6/10/2013,1335.25
6/7/2013,1343.90
6/6/2013,1316.92
6/5/2013,1326.78
6/4/2013,1341.62
6/3/2013,1337.40
5/31/2013,1350.17
5/30/2013,1361.26
5/29/2013,1361.43
5/28/2013,1397.72
5/27/2013,1378.29
5/24/2013,1380.88
5/23/2013,1396.91
5/22/2013,1448.42
5/21/2013,1422.99
5/20/2013,1406.86
5/17/2013,1401.79
5/16/2013,1373.65
5/15/2013,1391.98
5/14/2013,1405.76
5/13/2013,1416.50
5/10/2013,1426.25
5/8/2013,1432.94
5/7/2013,1430.18
5/6/2013,1413.43
5/3/2013,1408.03
5/2/2013,1376.56
4/30/2013,1385.88
4/29/2013,1362.57
4/26/2013,1372.04
4/25/2013,1372.20
4/24/2013,1377.01
4/23/2013,1339.91
4/22/2013,1336.84
4/19/2013,1338.43
4/18/2013,1335.21
4/17/2013,1335.89
4/16/2013,1352.37
4/15/2013,1359.69
4/12/2013,1385.84
4/11/2013,1401.73
4/10/2013,1425.50
4/9/2013,1425.49
4/8/2013,1408.55
4/5/2013,1416.69
4/4/2013,1426.87
4/3/2013,1427.94
4/2/2013,1430.30
4/1/2013,1428.47
3/29/2013,1438.57
3/28/2013,1434.18
3/27/2013,1425.00
3/26/2013,1417.00
3/25/2013,1428.46
3/22/2013,1441.36
3/21/2013,1459.22
3/20/2013,1459.03
3/19/2013,1449.20
3/18/2013,1462.82
3/15/2013,1495.11
3/14/2013,1498.97
3/13/2013,1496.37
3/12/2013,1501.76
3/11/2013,1504.05
3/7/2013,1491.35
3/6/2013,1491.49
3/5/2013,1484.22
3/4/2013,1464.45
3/1/2013,1473.54
2/28/2013,1486.04
2/27/2013,1487.17
2/26/2013,1484.67
2/25/2013,1503.66
2/22/2013,1496.61
2/21/2013,1493.71
2/20/2013,1511.40
2/19/2013,1522.69
2/18/2013,1510.35
2/15/2013,1508.17
2/14/2013,1519.22
2/13/2013,1537.93
2/12/2013,1512.03
2/11/2013,1515.89
2/8/2013,1519.91
2/7/2013,1525.88
2/6/2013,1530.38
2/5/2013,1540.36
2/4/2013,1535.35
2/1/2013,1547.22
1/31/2013,1546.76
1/30/2013,1543.43
1/29/2013,1549.75
1/28/2013,1562.93
1/25/2013,1544.02
1/24/2013,1533.77
1/23/2013,1537.49
1/22/2013,1525.36
1/21/2013,1537.66
1/18/2013,1540.55
1/17/2013,1523.74
1/16/2013,1514.86
1/15/2013,1515.25
1/14/2013,1528.48
1/11/2013,1510.84
1/10/2013,1507.16
1/9/2013,1516.01
1/8/2013,1514.82
12/28/2012,1474.72
12/27/2012,1478.24
12/26/2012,1478.61
12/25/2012,1473.53
12/24/2012,1471.73
12/21/2012,1477.44
12/20/2012,1488.22
12/19/2012,1478.83
12/18/2012,1481.54
12/17/2012,1469.53
12/14/2012,1466.15
12/13/2012,1462.87
12/12/2012,1466.51
12/11/2012,1448.43
12/10/2012,1447.72
12/7/2012,1441.47
12/6/2012,1438.54
12/5/2012,1435.97
12/4/2012,1411.83
12/3/2012,1421.97
11/30/2012,1405.97
11/29/2012,1388.31
11/28/2012,1380.94
11/27/2012,1394.87
11/26/2012,1403.94
11/23/2012,1413.15
11/22/2012,1402.64
11/21/2012,1405.70
11/20/2012,1396.39
11/19/2012,1398.57
11/16/2012,1383.66
11/15/2012,1386.25
11/14/2012,1372.19
11/13/2012,1373.83
11/12/2012,1407.90
11/9/2012,1401.32
11/8/2012,1407.79
11/7/2012,1423.36
11/6/2012,1446.46
11/2/2012,1440.25
11/1/2012,1430.91
10/31/2012,1425.70
10/30/2012,1421.75
10/29/2012,1431.90
10/26/2012,1433.52
10/25/2012,1446.00
10/24/2012,1451.61
10/23/2012,1455.31
10/22/2012,1474.92
10/19/2012,1460.06
10/18/2012,1475.27
10/17/2012,1474.30
10/16/2012,1456.07
10/15/2012,1443.42
10/12/2012,1446.01
10/11/2012,1463.12
10/10/2012,1460.93
10/9/2012,1472.94
10/8/2012,1473.61
10/5/2012,1477.60
10/4/2012,1456.74
10/3/2012,1472.50
10/2/2012,1485.63
10/1/2012,1490.21
9/28/2012,1458.26
9/27/2012,1453.09
9/26/2012,1445.38
9/25/2012,1482.61
9/24/2012,1489.92
9/21/2012,1496.65
9/20/2012,1499.28
9/19/2012,1499.12
9/18/2012,1515.30
9/17/2012,1530.36
9/14/2012,1535.38
9/13/2012,1472.60
9/12/2012,1478.54
9/11/2012,1478.05
9/10/2012,1478.83
9/7/2012,1474.58
9/6/2012,1455.07
9/5/2012,1421.62
9/4/2012,1436.52
9/3/2012,1439.31
8/31/2012,1422.91
8/30/2012,1429.82
8/29/2012,1437.14
8/28/2012,1450.81
8/27/2012,1448.57
8/24/2012,1454.08
8/23/2012,1453.50
8/22/2012,1446.84
8/21/2012,1454.48
8/20/2012,1428.75
8/17/2012,1444.27
8/16/2012,1451.87
8/15/2012,1448.32
8/14/2012,1462.57
8/13/2012,1452.42
8/10/2012,1441.59
8/9/2012,1456.41
8/8/2012,1449.49
8/7/2012,1450.74
8/6/2012,1439.06
8/3/2012,1421.28
8/2/2012,1397.05
8/1/2012,1411.85
7/31/2012,1407.02
7/30/2012,1428.62
7/27/2012,1406.30
7/26/2012,1384.06
7/25/2012,1367.67
7/24/2012,1365.75
7/23/2012,1372.97
7/20/2012,1415.38
7/19/2012,1434.47
7/18/2012,1426.29
7/17/2012,1430.17
7/16/2012,1422.03
7/13/2012,1416.50
7/12/2012,1394.30
7/11/2012,1405.15
7/10/2012,1422.58
7/9/2012,1414.62
7/6/2012,1414.28
7/5/2012,1435.76
7/4/2012,1444.31
7/3/2012,1437.45
7/2/2012,1402.74
6/29/2012,1387.52
6/28/2012,1342.91
6/27/2012,1365.93
6/26/2012,1342.82
6/25/2012,1330.15
6/22/2012,1347.15
6/21/2012,1363.58
6/20/2012,1374.69
6/19/2012,1389.97
6/18/2012,1389.00
6/15/2012,1375.23
6/14/2012,1346.04
6/13/2012,1346.43
6/9/2012,1338.07
6/8/2012,1332.92
6/7/2012,1336.33
6/6/2012,1313.21
6/5/2012,1297.04
6/4/2012,1305.86
6/1/2012,1298.08
5/31/2012,1306.42
5/30/2012,1308.30
5/29/2012,1327.08
5/28/2012,1290.72
5/25/2012,1281.60
5/24/2012,1284.48
5/23/2012,1256.55
5/22/2012,1301.09
5/21/2012,1298.42
5/18/2012,1271.48
5/17/2012,1287.79
5/16/2012,1335.10
5/15/2012,1344.75
5/14/2012,1337.42
5/12/2012,1385.81
5/11/2012,1392.00
5/10/2012,1408.31
5/8/2012,1384.02
5/7/2012,1385.14
5/5/2012,1386.41
5/4/2012,1391.14
5/3/2012,1442.71
5/2/2012,1446.04
4/28/2012,1473.50
4/27/2012,1469.65
4/26/2012,1447.06
4/25/2012,1461.85
4/24/2012,1457.40
4/23/2012,1469.06
4/20/2012,1505.10
4/19/2012,1496.60
4/18/2012,1468.55
4/17/2012,1471.61
4/16/2012,1477.71
4/13/2012,1502.65
4/12/2012,1501.63
4/11/2012,1505.77
4/10/2012,1498.07
4/9/2012,1510.49
4/6/2012,1497.19
4/5/2012,1525.11
4/4/2012,1512.88
4/3/2012,1550.05
4/2/2012,1521.90
3/30/2012,1517.34
3/29/2012,1494.86
3/28/2012,1520.37
3/27/2012,1554.38
3/26/2012,1565.12
3/23/2012,1540.97
3/22/2012,1529.51
3/21/2012,1551.78
3/20/2012,1558.65
3/19/2012,1586.41
3/16/2012,1618.99
3/15/2012,1626.63
3/14/2012,1631.15
3/13/2012,1611.88
3/12/2012,1604.26
3/11/2012,1606.33
3/7/2012,1572.83
3/6/2012,1562.19
3/5/2012,1625.74
3/2/2012,1608.08
3/1/2012,1595.78
2/29/2012,1597.67
2/28/2012,1574.10
2/27/2012,1592.66
2/24/2012,1594.55
2/22/2012,1538.17
2/21/2012,1558.98
2/20/2012,1579.19
2/17/2012,1568.54
2/16/2012,1570.36
2/15/2012,1579.38
2/14/2012,1562.13
2/13/2012,1559.21
2/10/2012,1525.17
2/9/2012,1541.64
2/8/2012,1555.11
2/7/2012,1549.49
2/6/2012,1562.87
2/3/2012,1564.82
2/2/2012,1542.39
2/1/2012,1539.36
1/31/2012,1514.03
1/30/2012,1496.30
1/27/2012,1508.04
1/26/2012,1514.72
1/25/2012,1498.79
1/24/2012,1488.70
1/23/2012,1499.27
1/20/2012,1491.15
1/19/2012,1503.70
1/18/2012,1493.70
1/17/2012,1486.34
1/16/2012,1464.42
1/13/2012,1463.43
1/12/2012,1464.53
1/11/2012,1465.47
1/10/2012,1476.88
1/9/2012,1448.36
1/6/2012,1440.60
1/5/2012,1434.91
1/4/2012,1447.59
1/3/2012,1444.76
12/30/2011,1402.23
12/29/2011,1387.06
12/28/2011,1383.09
12/27/2011,1386.14
12/26/2011,1390.08
12/23/2011,1376.11
12/22/2011,1385.66
12/21/2011,1388.63
12/20/2011,1409.84
12/19/2011,1380.81
12/16/2011,1383.42
12/15/2011,1393.61
12/14/2011,1372.42
12/13/2011,1378.56
12/12/2011,1349.96
12/9/2011,1396.28
12/8/2011,1456.36
12/7/2011,1448.39
12/6/2011,1457.90
12/5/2011,1517.89
12/2/2011,1505.77
12/1/2011,1505.27
11/30/2011,1499.62
11/29/2011,1454.67
11/28/2011,1466.22
11/25/2011,1410.84
11/24/2011,1392.75
11/23/2011,1404.26
11/22/2011,1401.91
11/21/2011,1390.56
11/18/2011,1460.56
11/17/2011,1475.32
11/16/2011,1483.24
11/15/2011,1487.84
11/14/2011,1484.38
11/11/2011,1484.97
11/10/2011,1489.58
11/9/2011,1470.80
11/8/2011,1520.88
11/7/2011,1521.01
11/3/2011,1501.18
11/2/2011,1488.86
11/1/2011,1456.29
10/31/2011,1498.60
10/28/2011,1526.57
10/27/2011,1525.52
10/26/2011,1499.79
10/25/2011,1462.17
10/24/2011,1482.81
10/21/2011,1447.01
10/20/2011,1418.85
10/19/2011,1420.50
10/18/2011,1425.24
10/17/2011,1403.05
10/14/2011,1431.92
10/13/2011,1388.77
10/12/2011,1396.51
10/11/2011,1364.06
10/10/2011,1380.86
10/7/2011,1351.42
10/6/2011,1318.29
10/5/2011,1265.67
10/4/2011,1267.77
10/3/2011,1344.66
9/30/2011,1366.54
9/29/2011,1407.71
9/28/2011,1377.87
9/27/2011,1380.42
9/26/2011,1346.86
9/23/2011,1327.19
9/22/2011,1389.43
9/21/2011,1507.25
9/20/2011,1519.95
9/19/2011,1493.19
9/16/2011,1511.50
9/15/2011,1525.28
9/14/2011,1504.92
9/13/2011,1498.16
9/12/2011,1493.19
9/9/2011,1518.22
9/8/2011,1556.46
9/7/2011,1546.52
9/6/2011,1499.70
9/5/2011,1492.83
9/2/2011,1515.89
9/1/2011,1551.58
8/31/2011,1546.05
8/30/2011,1514.10
8/29/2011,1512.36
8/26/2011,1458.84
8/25/2011,1442.51
8/24/2011,1461.62
8/23/2011,1444.11
8/22/2011,1443.93
8/19/2011,1438.74
8/18/2011,1452.83
8/17/2011,1509.19
8/16/2011,1481.18
8/15/2011,1510.69
8/12/2011,1470.56
8/11/2011,1438.91
8/10/2011,1431.41
8/9/2011,1497.81
8/8/2011,1499.79
8/5/2011,1587.00
8/4/2011,1620.68
8/3/2011,1655.36
8/2/2011,1713.25
8/1/2011,1725.10
7/29/2011,1705.18
7/28/2011,1720.38
7/27/2011,1706.28
7/26/2011,1722.11
7/25/2011,1726.93
7/22/2011,1728.84
7/21/2011,1729.00
7/20/2011,1701.37
7/19/2011,1700.13
7/18/2011,1687.63
7/15/2011,1714.60
7/14/2011,1715.49
7/13/2011,1714.19
7/12/2011,1705.92
7/11/2011,1701.48
7/8/2011,1724.57
7/7/2011,1740.53
7/6/2011,1705.41
7/5/2011,1709.99
7/4/2011,1706.12
7/1/2011,1698.10
6/30/2011,1666.59
6/29/2011,1660.00
6/28/2011,1651.50
6/27/2011,1626.95
6/24/2011,1633.99
6/23/2011,1607.91
6/22/2011,1640.13
6/21/2011,1635.38
6/20/2011,1626.14
6/17/2011,1645.82
6/16/2011,1671.10
6/15/2011,1678.82
6/14/2011,1681.66
6/10/2011,1683.96
6/9/2011,1692.34
6/8/2011,1664.83
6/7/2011,1662.71
6/6/2011,1633.49
6/3/2011,1633.02
6/2/2011,1658.39
6/1/2011,1650.68
5/31/2011,1666.30
5/30/2011,1644.99
5/27/2011,1638.06
5/26/2011,1606.21
5/25/2011,1614.86
5/24/2011,1598.82
5/23/2011,1573.14
5/20/2011,1603.97
5/19/2011,1630.72
5/18/2011,1627.03
5/17/2011,1608.66
5/16/2011,1622.98
5/13/2011,1632.23
5/12/2011,1630.78
5/11/2011,1654.78
5/10/2011,1678.13
5/6/2011,1681.01
5/5/2011,1644.92
5/4/2011,1657.54
5/3/2011,1691.45
4/29/2011,1741.84
4/28/2011,1749.65
4/27/2011,1744.95
4/26/2011,1766.28
4/25/2011,1769.94
4/22/2011,1793.96
4/21/2011,1780.60
4/20/2011,1783.38
4/19/2011,1755.63
4/18/2011,1714.07
4/15/2011,1780.36
4/14/2011,1781.51
4/13/2011,1809.83
4/12/2011,1799.94
4/11/2011,1845.78
4/8/2011,1855.97
4/7/2011,1844.33
4/6/2011,1859.99
4/5/2011,1848.21
4/4/2011,1852.02
4/1/2011,1843.43
3/31/2011,1813.59
3/30/2011,1815.60
3/29/2011,1788.14
3/28/2011,1810.90
3/25/2011,1807.46
3/24/2011,1795.40
3/23/2011,1770.56
3/22/2011,1741.34
3/21/2011,1753.19
3/18/2011,1747.32
3/17/2011,1737.62
3/16/2011,1705.18
3/15/2011,1700.54
3/14/2011,1726.78
3/11/2011,1719.95
3/10/2011,1731.80
3/9/2011,1779.24
3/5/2011,1780.62
3/4/2011,1764.96
3/3/2011,1772.83
3/2/2011,1765.38
3/1/2011,1758.44
2/28/2011,1777.84
2/25/2011,1747.72
2/24/2011,1715.20
2/22/2011,1700.98
2/21/2011,1712.63
2/18/2011,1690.11
2/17/2011,1692.91
2/16/2011,1707.14
2/15/2011,1695.98
2/14/2011,1708.43
2/11/2011,1713.93
2/10/2011,1676.77
2/9/2011,1723.32
2/8/2011,1729.53
2/7/2011,1767.31
2/4/2011,1766.53
2/3/2011,1749.78
2/2/2011,1765.42
2/1/2011,1755.95
1/31/2011,1723.42
1/28/2011,1735.01
1/27/2011,1751.54
1/26/2011,1746.55
1/25/2011,1716.24
1/24/2011,1720.70
1/21/2011,1747.39
1/20/2011,1733.89
1/19/2011,1764.44
1/18/2011,1765.30
1/17/2011,1771.66
1/14/2011,1744.74
1/13/2011,1749.75
1/12/2011,1759.46
1/11/2011,1713.97
12/31/2010,1687.99
12/30/2010,1687.99
12/29/2010,1677.68
12/28/2010,1664.86
12/27/2010,1663.55
12/24/2010,1675.81
12/23/2010,1684.52
12/22/2010,1682.61
12/21/2010,1673.83
12/20/2010,1663.11
12/17/2010,1666.84
12/16/2010,1660.20
12/15/2010,1670.26
12/14/2010,1666.28
12/13/2010,1662.45
12/10/2010,1656.34
12/9/2010,1660.62
12/8/2010,1650.08
12/7/2010,1676.41
12/6/2010,1672.57
12/3/2010,1649.56
12/2/2010,1632.37
12/1/2010,1601.76
11/30/2010,1565.52
11/29/2010,1554.65
11/26/2010,1566.41
11/25/2010,1571.31
11/24/2010,1561.97
11/23/2010,1536.87
11/22/2010,1550.42
11/19/2010,1556.80
11/18/2010,1552.21
11/17/2010,1533.92
11/16/2010,1526.64
11/15/2010,1556.18
11/13/2010,1541.10
11/12/2010,1548.96
11/11/2010,1556.43
11/10/2010,1574.63
11/9/2010,1594.72
11/8/2010,1568.26
11/3/2010,1540.11
11/2/2010,1537.27
11/1/2010,1533.70
10/29/2010,1523.39
10/28/2010,1506.60
10/27/2010,1507.05
10/26/2010,1524.83
10/25/2010,1528.24
10/22/2010,1519.30
10/21/2010,1528.11
10/20/2010,1493.49
10/19/2010,1490.49
10/18/2010,1500.65
10/15/2010,1491.48
10/14/2010,1489.06
10/13/2010,1493.21
10/12/2010,1477.78
10/11/2010,1482.11
10/8/2010,1464.67
10/7/2010,1468.31
10/6/2010,1475.12
10/5/2010,1474.03
10/4/2010,1465.09
10/1/2010,1455.63
9/30/2010,1440.30
9/29/2010,1419.18
9/28/2010,1410.11
9/27/2010,1418.67
9/24/2010,1436.06
9/23/2010,1430.12
9/22/2010,1431.21
9/21/2010,1433.90
9/20/2010,1426.84
9/17/2010,1417.65
9/16/2010,1431.09
9/15/2010,1436.38
9/14/2010,1433.22
9/13/2010,1441.58
9/10/2010,1433.82
9/9/2010,1437.47
9/8/2010,1422.08
9/7/2010,1398.70
9/6/2010,1408.64
9/3/2010,1410.16
9/2/2010,1401.81
9/1/2010,1394.57
8/31/2010,1368.90
8/30/2010,1370.77
8/27/2010,1366.50
8/26/2010,1356.43
8/25/2010,1334.66
8/24/2010,1339.82
8/23/2010,1366.76
8/20/2010,1366.32
8/19/2010,1375.11
8/18/2010,1386.80
8/17/2010,1391.47
8/16/2010,1373.22
8/13/2010,1371.46
8/12/2010,1375.54
8/11/2010,1376.88
8/10/2010,1397.66
8/9/2010,1419.20
8/6/2010,1403.08
8/5/2010,1414.65
8/4/2010,1418.05
8/3/2010,1412.25
8/2/2010,1429.36
7/30/2010,1397.12
7/29/2010,1418.35
7/28/2010,1394.89
7/27/2010,1401.56
7/26/2010,1396.92
7/23/2010,1380.86
7/22/2010,1381.36
7/21/2010,1354.83
7/20/2010,1328.71
7/19/2010,1336.55
7/16/2010,1327.55
7/15/2010,1340.20
7/14/2010,1358.60
7/13/2010,1367.91
7/12/2010,1344.57
7/9/2010,1324.17
7/8/2010,1320.64
7/7/2010,1327.77
7/6/2010,1327.63
7/5/2010,1292.19
7/2/2010,1288.05
7/1/2010,1254.65
6/30/2010,1309.31
6/29/2010,1323.29
6/28/2010,1363.40
6/25/2010,1347.58
6/24/2010,1363.15
6/23/2010,1377.97
6/22/2010,1388.11
6/21/2010,1406.21
6/18/2010,1367.71
6/17/2010,1356.18
6/16/2010,1369.59
6/15/2010,1371.31
6/11/2010,1336.09
6/10/2010,1340.09
6/9/2010,1315.13
6/8/2010,1301.41
6/7/2010,1322.00
6/4/2010,1333.49
6/3/2010,1350.48
6/2/2010,1341.24
6/1/2010,1325.49
5/31/2010,1332.62
5/28/2010,1309.09
5/27/2010,1305.99
5/26/2010,1265.18
5/25/2010,1197.39
5/24/2010,1269.37
5/21/2010,1264.91
5/20/2010,1263.99
5/19/2010,1320.90
5/18/2010,1362.32
5/17/2010,1357.26
5/14/2010,1352.01
5/13/2010,1378.70
5/12/2010,1391.87
5/11/2010,1334.15
5/7/2010,1288.61
5/6/2010,1365.13
5/5/2010,1378.43
5/4/2010,1393.07
4/30/2010,1436.04
4/29/2010,1455.14
4/28/2010,1430.28
4/27/2010,1464.17
4/26/2010,1484.26
4/23/2010,1467.62
4/22/2010,1443.36
4/21/2010,1465.87
4/20/2010,1473.92
4/19/2010,1459.17
4/16/2010,1495.08
4/15/2010,1530.93
4/14/2010,1526.61
4/13/2010,1499.34
4/12/2010,1502.66
4/9/2010,1496.88
4/8/2010,1476.59
4/7/2010,1478.44
4/6/2010,1498.64
4/5/2010,1487.55
4/2/2010,1480.17
4/1/2010,1479.66
3/31/2010,1450.15
3/30/2010,1443.81
3/29/2010,1440.20
3/26/2010,1415.54
3/25/2010,1406.66
3/24/2010,1404.77
3/23/2010,1410.61
3/22/2010,1417.55
3/19/2010,1421.09
3/18/2010,1433.45
3/17/2010,1435.31
3/16/2010,1420.76
3/15/2010,1400.19
3/12/2010,1415.75
3/11/2010,1395.91
3/10/2010,1402.35
3/9/2010,1412.55
3/5/2010,1414.37
3/4/2010,1384.44
3/3/2010,1379.32
3/2/2010,1368.09
3/1/2010,1356.27
2/27/2010,1332.64
2/26/2010,1323.72
2/25/2010,1306.46
2/24/2010,1334.53
2/19/2010,1353.75
2/18/2010,1338.77
2/17/2010,1354.09
2/16/2010,1361.49
2/15/2010,1319.22
2/12/2010,1304.86
2/11/2010,1329.35
2/10/2010,1327.24
2/9/2010,1338.16
2/8/2010,1322.15
2/5/2010,1355.64
2/4/2010,1395.87
2/3/2010,1431.08
2/2/2010,1436.63
2/1/2010,1417.00
1/29/2010,1419.42
1/28/2010,1406.55
1/27/2010,1391.25
1/26/2010,1384.79
1/25/2010,1415.86
1/22/2010,1410.38
1/21/2010,1435.90
1/20/2010,1461.23
1/19/2010,1484.03
1/18/2010,1479.53
1/15/2010,1452.67
1/14/2010,1455.65
1/13/2010,1435.01
1/12/2010,1427.67
1/11/2010,1444.78
12/31/2009,1370.01
12/30/2009,1362.01
12/29/2009,1368.51
12/28/2009,1361.58
12/25/2009,1357.11
12/24/2009,1351.19
12/23/2009,1366.78
12/22/2009,1366.18
12/21/2009,1377.93
12/18/2009,1368.43
12/17/2009,1360.48
12/16/2009,1388.59
12/15/2009,1332.29
12/14/2009,1317.33
12/11/2009,1301.33
12/10/2009,1304.61
12/9/2009,1302.37
12/8/2009,1310.97
12/7/2009,1322.09
12/4/2009,1342.58
12/3/2009,1311.08
12/2/2009,1325.76
12/1/2009,1319.35
11/30/2009,1284.95
11/27/2009,1286.04
11/26/2009,1268.92
11/25/2009,1312.07
11/24/2009,1331.12
11/23/2009,1355.05
11/20/2009,1334.15
11/19/2009,1335.52
11/18/2009,1371.82
11/17/2009,1353.61
11/16/2009,1365.18
11/13/2009,1310.27
11/12/2009,1315.78
11/11/2009,1316.19
11/10/2009,1322.80
11/9/2009,1304.62
11/6/2009,1241.92
11/5/2009,1258.50
11/3/2009,1218.42
11/2/2009,1266.30
10/30/2009,1237.18
10/29/2009,1291.99
10/28/2009,1253.35
10/27/2009,1333.32
10/26/2009,1358.31
10/23/2009,1365.09
10/22/2009,1359.06
10/21/2009,1373.20
10/20/2009,1361.75
10/19/2009,1365.24
10/16/2009,1317.07
10/15/2009,1341.64
10/14/2009,1362.86
10/13/2009,1320.70
10/12/2009,1357.44
10/9/2009,1308.14
10/8/2009,1278.53
10/7/2009,1226.17
10/6/2009,1220.45
10/5/2009,1178.17
10/2/2009,1175.83
10/1/2009,1211.44
9/30/2009,1197.20
9/29/2009,1212.75
9/28/2009,1208.19
9/25/2009,1187.86
9/24/2009,1177.26
9/23/2009,1198.83
9/22/2009,1202.92
9/21/2009,1165.11
9/18/2009,1208.35
9/17/2009,1205.12
9/16/2009,1217.67
9/15/2009,1203.97
9/14/2009,1174.95
9/11/2009,1175.15
9/10/2009,1154.12
9/9/2009,1159.95
9/8/2009,1149.81
9/7/2009,1111.92
9/4/2009,1085.58
9/3/2009,1093.72
9/2/2009,1076.69
9/1/2009,1104.98
8/31/2009,1091.98
8/28/2009,1111.33
8/27/2009,1080.05
8/26/2009,1099.77
8/25/2009,1115.85
8/24/2009,1120.54
8/21/2009,1106.05
8/20/2009,1062.87
8/19/2009,1034.08
8/18/2009,1035.45
8/17/2009,1035.40
8/14/2009,1072.74
8/13/2009,1100.57
8/12/2009,1086.41
8/11/2009,1069.31
8/10/2009,1101.19
8/7/2009,1115.41
8/6/2009,1092.00
8/5/2009,1084.16
8/4/2009,1102.10
8/3/2009,1098.95
7/31/2009,1053.30
7/30/2009,1046.46
7/29/2009,986.80
7/28/2009,1002.27
7/27/2009,1036.27
7/24/2009,1026.95
7/23/2009,1031.37
7/22/2009,980.71
7/21/2009,1002.88
7/20/2009,985.81
7/17/2009,966.18
7/16/2009,938.73
7/15/2009,941.21
7/14/2009,891.41
7/13/2009,881.15
7/10/2009,871.33
7/9/2009,896.20
7/8/2009,904.58
7/7/2009,927.01
7/6/2009,925.21
7/3/2009,974.07
7/2/2009,977.09
