"26410.644659601"
"28551.30961299"
"30126.555294728"
"32360.794226034"
"27917.061670067"
"29937.525514779"
"31178.718745628"
"33142.259038531"
"28232.599064315"
"30452.725447908"
"31649.196136979"
"33985.741248134"
"28219.148741961"
"30621.762797999"
"32093.784104427"
"34300.895590862"
"27788.338245199"
"29675.741583364"
"31548.075800856"
"33752.8890192"
"27730.929142141"
"29770.949637685"
"31566.49045237"
"33934.435866496"
"28094.388565716"
"30468.2195368"
"32399.407796585"
"34287.687929333"
"28814.381448463"
"31299.580315772"
"33252.577831814"
"35398.097798436"
"29214.152126537"
"31724.114866244"
"34172.464636121"
"36484.249988139"
"29656.556682412"
"29402.852727791"
"33034.592588034"
"36008.903471357"
"29819.358322662"
"32705.467696786"
"34674.504656885"
"38095.643904699"
"30719.376665967"
"31247.195932862"
"33447.769580043"
"37080.416741612"
